poi_id,poi_cbg
poi_033299,360610113001
poi_047919,360610041002
poi_006013,360610015013
poi_034016,360610102001
poi_014216,360610112031
poi_019426,360610259001
poi_018930,360050131001
poi_052197,360610122003
poi_052198,360610039001
poi_014224,360610016003
poi_050407,360610071001
poi_035556,360610096001
poi_019317,360610083003
poi_050410,360610287003
poi_008068,360610125001
poi_034490,360610317041
poi_050414,360610013002
poi_045869,360610033003
poi_016217,360610030014
poi_045827,360610050002
poi_048235,360610064004
poi_019323,360610016001
poi_045871,360610075003
poi_045831,360610082001
poi_016339,360610265005
poi_008074,360610139007
poi_003040,360610063001
poi_019329,360610032006
poi_045833,360610113001
poi_023471,360850291041
poi_034502,360610086011
poi_045876,360610112032
poi_016226,360610170005
poi_003045,360610084002
poi_008076,360610068001
poi_015709,360610109001
poi_045839,360610047001
poi_050458,360610129002
poi_055491,360610182003
poi_042693,360610111001
poi_050459,360610002012
poi_003048,360610038005
poi_015710,360610128001
poi_003049,360610111001
poi_050426,360610160011
poi_030910,360610109001
poi_019338,360610095002
poi_013173,360610038001
poi_019339,360610074003
poi_035571,360610092001
poi_003055,360610033002
poi_035055,360610037003
poi_048251,360610076002
poi_045882,360610079001
poi_015716,360610109001
poi_003061,360610082001
poi_035577,360610108001
poi_050472,360610033001
poi_019349,360610016003
poi_013179,360610074001
poi_008093,360610033003
poi_034521,360610150022
poi_045859,360610083002
poi_045894,360610146012
poi_040946,360610043003
poi_019356,360610200002
poi_019359,360610096001
poi_016366,360610061001
poi_035553,360610112011
poi_048225,360610015021
poi_050440,360610137006
poi_016213,360610245004
poi_034485,360610128001
poi_035037,360610131001
poi_030898,360610126002
poi_050408,360610162002
poi_013528,360610026011
poi_045866,360610074003
poi_035038,360610111001
poi_015700,360610150024
poi_045868,360610076002
poi_048233,360610037003
poi_055474,360610089004
poi_048234,360610067004
poi_039495,360810112002
poi_040917,360610015022
poi_003036,360610026011
poi_023466,360610233002
poi_045828,360610197011
poi_015703,360610177006
poi_008070,360610102001
poi_015705,360610185001
poi_032051,360610015011
poi_003039,360610072002
poi_048240,360610038001
poi_050452,360610080002
poi_033719,360610227001
poi_016340,360610173001
poi_003041,360610055022
poi_030905,360610164001
poi_042690,360610223021
poi_035051,360610016005
poi_013540,360610029001
poi_013171,360610113001
poi_042692,360610138002
poi_033726,360610008003
poi_048246,360610109001
poi_003050,360610102001
poi_048247,360610009001
poi_042696,360610036022
poi_055495,360610090004
poi_045842,360610124001
poi_016232,360610058001
poi_023480,360610077003
poi_032063,360610146025
poi_042701,360470561004
poi_013174,360610146011
poi_050470,360610160013
poi_030917,360610072002
poi_034516,360610223013
poi_048259,360610034004
poi_013553,360610070004
poi_013554,360610243012
poi_042706,360610091001
poi_040937,360610166005
poi_035063,360610067001
poi_003068,360850040002
poi_030920,360610067001
poi_016359,360610223013
poi_039518,360610054001
poi_035069,360610026022
poi_040947,360610076002
poi_035070,360610104001
poi_035071,360610047002
poi_033738,360610099001
poi_030121,360610095001
poi_015007,360610125001
poi_027145,360610038001
poi_027146,360610104001
poi_027149,360610139006
poi_043966,360610081001
poi_008039,360610045001
poi_002791,360610047002
poi_042533,360610095001
poi_027152,360610135001
poi_050274,360610018002
poi_034770,360610076001
poi_027557,360610009001
poi_049502,360610112011
poi_027558,360610118003
poi_049503,360610226003
poi_017748,360610094001
poi_016024,360610015021
poi_027559,360610200002
poi_027564,360610160022
poi_050278,360610016005
poi_027160,360610139005
poi_039860,360050093001
poi_034778,360610013001
poi_027567,360610139007
poi_030134,360610153005
poi_044359,360610189005
poi_049513,360610072003
poi_049514,360610058001
poi_030137,360610088001
poi_034782,360610021002
poi_034783,360610067001
poi_037654,360610036013
poi_008053,360610091001
poi_049515,360610075001
poi_044478,360610058001
poi_027580,360610219001
poi_015036,360610299002
poi_037656,360610151004
poi_049522,360610241001
poi_027174,360610058001
poi_022669,360610009001
poi_027176,360610071002
poi_000258,360610149001
poi_039874,360811072011
poi_009811,360610088006
poi_043990,360610138002
poi_041241,360610129001
poi_027588,360610163005
poi_033845,360610077001
poi_049536,360610077003
poi_009813,360610007001
poi_022680,360610100001
poi_000265,360610115001
poi_033849,360610009001
poi_000266,360610265004
poi_003834,360610102001
poi_054472,360610066002
poi_036597,360610031001
poi_036598,360050266021
poi_029998,360610094001
poi_051495,360610033001
poi_021962,360610191002
poi_054475,360050220001
poi_041178,360610228003
poi_035351,360610120002
poi_024946,360610157007
poi_021967,360610160014
poi_010214,360610099001
poi_024948,360610113001
poi_035142,360610188003
poi_010216,360610021001
poi_033910,360610036013
poi_035359,360850244013
poi_035360,360610121001
poi_033874,360610038007
poi_003013,360470666001
poi_023330,360610013002
poi_054485,360610147001
poi_010224,360610009001
poi_001919,360610127005
poi_035365,360610040002
poi_003016,360610065003
poi_035151,360610101001
poi_036619,360610125001
poi_054525,360850226001
poi_010229,360610216001
poi_054528,360610068006
poi_033929,360610058001
poi_057551,360610065002
poi_030021,360610058001
poi_012504,360610108007
poi_018482,360610066001
poi_054503,360610058001
poi_045105,360610131002
poi_044684,360610199006
poi_033897,360610093005
poi_024064,360610131001
poi_027255,360610090003
poi_027258,360610140006
poi_030622,360610180002
poi_046721,360610045001
poi_049013,360610015011
poi_002136,360610086034
poi_048797,360610155001
poi_038900,360610036022
poi_049016,360610091001
poi_007799,360610048005
poi_048801,360610027001
poi_045424,360610016001
poi_027262,360610317031
poi_019251,360610109001
poi_002142,360610096001
poi_029964,360610054003
poi_032635,360610133005
poi_019441,360610064005
poi_040478,360610106023
poi_029968,360610104001
poi_038906,360610029002
poi_019443,360610055011
poi_030634,360610082001
poi_029970,360610118004
poi_043850,360610013001
poi_015913,360610128001
poi_056360,360610271001
poi_056361,360610181002
poi_046731,360610108004
poi_014650,360610137005
poi_019457,360610226001
poi_027277,360610222002
poi_003586,360610061001
poi_045446,360610127004
poi_056368,360610219001
poi_049036,360610041003
poi_003593,360610142002
poi_039229,360610269004
poi_002164,360610109001
poi_029986,360610112032
poi_002165,360610189005
poi_045451,360610096001
poi_019269,360610058001
poi_046743,360610033003
poi_032662,360610087001
poi_029990,360610099001
poi_030215,360610095001
poi_032578,360610134006
poi_007839,360610092001
poi_029301,360610198001
poi_045528,360610271001
poi_030511,360610148021
poi_035935,360470555001
poi_045271,360610038007
poi_017854,360610082002
poi_005299,360610063005
poi_030517,360610077002
poi_004812,360470153001
poi_055040,360610098002
poi_026870,360610157006
poi_026871,360610013001
poi_021202,360610049001
poi_041467,360610279001
poi_038107,360610121005
poi_017041,360610030012
poi_004816,360610084002
poi_045764,360610038001
poi_012383,360610032002
poi_055044,360610120003
poi_055045,360470256002
poi_021205,360610013001
poi_017048,360610160021
poi_031404,360610128003
poi_045545,360610076001
poi_012388,360610054003
poi_005313,360610241001
poi_047983,360610033001
poi_007638,360610150024
poi_030528,360610183001
poi_007639,360610098003
poi_035944,360610080002
poi_038114,360610203002
poi_021216,360610299002
poi_040217,360610075003
poi_038118,360610277003
poi_017879,360610317031
poi_045556,360610188003
poi_025777,360610021001
poi_040221,360610098001
poi_005325,360610039004
poi_029322,360610194002
poi_047844,360610082001
poi_035956,360610054002
poi_030537,360610064004
poi_035959,360610055021
poi_041482,360610160022
poi_007653,360610113001
poi_045564,360610077003
poi_041486,360610015011
poi_005335,360610040004
poi_035963,360610317032
poi_012399,360610082003
poi_012400,360610115001
poi_042644,360610009001
poi_052100,360610091002
poi_009930,360610009001
poi_051150,360610199003
poi_051154,360610114011
poi_020819,360610050001
poi_008776,360610139001
poi_025497,360610112032
poi_023214,360610087001
poi_051839,360610092001
poi_031245,360610090005
poi_035315,360610099001
poi_031246,360610185002
poi_042494,360610052001
poi_031251,360610102001
poi_009380,360610069001
poi_024408,360610157003
poi_042457,360610183007
poi_023225,360610167001
poi_031589,360610135001
poi_035322,360610049001
poi_012221,360610061002
poi_035323,360610054001
poi_052120,360610096001
poi_051168,360610056003
poi_014030,360610169006
poi_031260,360610134006
poi_042668,360610043001
poi_012227,360610131001
poi_012241,360610119001
poi_042185,360610098003
poi_035337,360610153003
poi_020841,360610125002
poi_031594,360610130004
poi_053725,360610100001
poi_052138,360610082001
poi_025522,360610178002
poi_031277,360610230002
poi_023238,360610058001
poi_023239,360610041001
poi_042530,360610241001
poi_042531,360610104001
poi_004018,360850003001
poi_055213,360610099001
poi_052585,360610145004
poi_045192,360610055022
poi_047774,360610178003
poi_047855,360610088002
poi_001097,360610158012
poi_008943,360610033001
poi_010853,360610072003
poi_047776,360610006001
poi_018747,360610140003
poi_047777,360610265002
poi_044729,360610170001
poi_055220,360610133005
poi_053336,360610217031
poi_052594,360610102001
poi_004029,360610112021
poi_044734,360610082001
poi_011605,360610137003
poi_003914,360610021002
poi_019631,360610084002
poi_047786,360610114021
poi_019635,360610104001
poi_006466,360610153006
poi_055228,360610173001
poi_006474,360610071001
poi_047793,360610018003
poi_047797,360610122003
poi_047799,360610094001
poi_047880,360610087004
poi_018774,360610156011
poi_052611,360610055021
poi_045216,360610127001
poi_045220,360610118006
poi_047883,360610090004
poi_044612,360610030014
poi_003939,360610096001
poi_014838,360610021001
poi_052626,360610257001
poi_023000,360610121004
poi_016368,360610094001
poi_016373,360610101001
poi_027673,360610124004
poi_007302,360610156013
poi_008434,360610181003
poi_054043,360610183007
poi_027677,360610188001
poi_003948,361170208002
poi_044293,360610161005
poi_048516,360610034003
poi_048521,360050076004
poi_049968,360610104001
poi_044298,360610087001
poi_027405,360610058001
poi_050892,360610073004
poi_049810,360610218003
poi_027409,360610006004
poi_029392,360610317031
poi_016383,360610027001
poi_027683,360610106015
poi_011751,360610071002
poi_027685,360610165002
poi_027417,360610168001
poi_027688,360050293021
poi_018944,360610169004
poi_006037,360610049001
poi_044310,360610098004
poi_008453,360610082002
poi_043534,360610190001
poi_003536,360610087005
poi_044876,360610060002
poi_044313,360610149001
poi_006040,360610072005
poi_027420,360610045001
poi_043539,360610218003
poi_016391,360610148022
poi_044882,360610121004
poi_016394,360610082001
poi_050906,360610104001
poi_003546,360610091001
poi_016396,360610241001
poi_017470,360610106022
poi_016397,360610009001
poi_023948,360610126004
poi_045180,360610112011
poi_017473,360610295002
poi_018959,360610016003
poi_006046,360610253004
poi_023950,360610113001
poi_023953,360610104001
poi_029452,360610137001
poi_027431,360610317031
poi_045184,360610030011
poi_008467,360811617004
poi_054070,360610063002
poi_006051,360610229002
poi_050917,360610081001
poi_022535,360610157008
poi_016403,360610222002
poi_003557,360610223012
poi_039730,360610065004
poi_045188,360610093005
poi_011653,360610064001
poi_020731,360610104001
poi_009605,360610101001
poi_036240,360610109001
poi_039949,360610078007
poi_045989,360610175007
poi_009408,360610182003
poi_005613,360610162001
poi_055868,360610229001
poi_053896,360610155006
poi_039957,360610160014
poi_038041,360610215002
poi_011666,360470325002
poi_049249,360610148022
poi_040718,360610033001
poi_053902,360610303001
poi_053903,360610039004
poi_011676,360610165001
poi_019563,360610112032
poi_045999,360610064004
poi_055882,360610045001
poi_020750,360610007001
poi_016918,360610065004
poi_009624,360610038003
poi_047315,360610077003
poi_049259,360610136004
poi_055455,360610106021
poi_055456,360610050003
poi_036267,360610136004
poi_007079,360610094001
poi_011686,360610150011
poi_002953,360610225002
poi_025823,360610083002
poi_002955,360610170002
poi_009429,360610173006
poi_005633,360610076001
poi_002958,360610050001
poi_011690,360610057002
poi_036274,360610007001
poi_027319,360050227021
poi_019578,360610291004
poi_020764,360610255001
poi_055899,360610038006
poi_019580,360610028002
poi_016936,360610265002
poi_020766,360610007001
poi_048795,360610056001
poi_003562,360610095002
poi_049019,360610130002
poi_043299,360610169001
poi_019249,360610099001
poi_002140,360610135002
poi_039199,360610228003
poi_045429,360610083003
poi_003567,360610009001
poi_027266,360610015021
poi_039206,360610072002
poi_030197,360610091001
poi_014644,360610116001
poi_024073,360610066002
poi_038940,360610273001
poi_024076,360610029003
poi_032641,360610045001
poi_048817,360610173002
poi_024078,360610103001
poi_029977,360610015021
poi_027275,360610165002
poi_015919,360610113001
poi_038911,360610096001
poi_039214,360610128003
poi_039216,360610181005
poi_040487,360610140005
poi_002156,360610009001
poi_045447,360610012001
poi_030209,360610080005
poi_003596,360610030014
poi_039228,360610135001
poi_002163,360610015011
poi_024096,360610036022
poi_045449,360610086033
poi_045450,360610074003
poi_014656,360610040006
poi_019466,360050281001
poi_015936,360610156021
poi_045452,360610101001
poi_030644,360610030012
poi_039234,360610067004
poi_040499,360610039004
poi_048841,360610057002
poi_024103,360610261001
poi_030220,360610101001
poi_007759,360610092001
poi_032710,360610113001
poi_036202,360610291002
poi_036204,360610151004
poi_025837,360610111001
poi_025838,360050254001
poi_008154,360610065003
poi_022828,360610118006
poi_020546,360610049001
poi_024512,360610042001
poi_008604,360610047002
poi_016524,360610084002
poi_020778,360610064001
poi_056797,360610133005
poi_036212,360610133003
poi_012027,360610090003
poi_002103,360610109001
poi_057313,360610091001
poi_022833,360610113001
poi_008161,360610183007
poi_030553,360610180001
poi_012036,360610170005
poi_049127,360610255002
poi_024330,360610230003
poi_049394,360610018003
poi_020786,360610157008
poi_022842,360610052001
poi_054235,360610033002
poi_049399,360610076001
poi_024523,360610043002
poi_025859,360610066003
poi_020573,360610074003
poi_035436,360470828002
poi_002123,360610077001
poi_022849,360610092001
poi_007785,360610159001
poi_049409,360610009001
poi_025873,360610018005
poi_024351,360610091002
poi_049414,360610154001
poi_008178,360610047002
poi_032736,360610073001
poi_020805,360610139003
poi_020809,360610072006
poi_021112,360610009001
poi_049416,360610317031
poi_030183,360610140001
poi_015894,360810638001
poi_030184,360610263002
poi_030621,360610148022
poi_015895,360610142006
poi_049017,360610061003
poi_019246,360610119001
poi_030187,360610038003
poi_032629,360610038004
poi_030627,360610317044
poi_002139,360610100002
poi_007803,360610030012
poi_024069,360610061001
poi_043301,360610157001
poi_003570,360610293003
poi_056354,360610076001
poi_032637,360610096001
poi_015909,360610088001
poi_049028,360610125001
poi_032640,360610317032
poi_019445,360610157007
poi_019257,360610009001
poi_046729,360610157007
poi_030204,360610102001
poi_043308,360610015021
poi_024079,360610279003
poi_015915,360610081001
poi_032647,360610116001
poi_043310,360610058001
poi_043852,360610052001
poi_032565,360610157001
poi_024088,360610115001
poi_056366,360610121003
poi_046735,360610096001
poi_039223,360610093007
poi_056370,360610165003
poi_019264,360610148023
poi_015932,360050063002
poi_030639,360610038005
poi_007830,360610206002
poi_019467,360610140006
poi_032580,360610095001
poi_038925,360610096001
poi_038928,360610094001
poi_024105,360610113001
poi_023460,360610224004
poi_034486,360610056001
poi_035557,360610043002
poi_037409,360610096001
poi_055480,360050085001
poi_050450,360610108002
poi_050420,360610030021
poi_040919,360610112021
poi_013164,360610015021
poi_040922,360610088004
poi_035046,360610018004
poi_016224,360610082003
poi_045834,360610067003
poi_037419,360610102001
poi_045875,360610095001
poi_032053,360610094001
poi_048244,360610065005
poi_035052,360610152005
poi_016230,360610089005
poi_016346,360610223012
poi_033730,360610043002
poi_013544,360610131002
poi_037425,360610181002
poi_048252,360610153005
poi_045845,360610067001
poi_003058,360610024001
poi_055501,360610037002
poi_013175,360610096001
poi_016237,360610216004
poi_019348,360610131001
poi_035057,360610033003
poi_016238,360610259002
poi_039510,360610114021
poi_055502,360610150024
poi_008089,360610115001
poi_039511,360610007001
poi_045853,360610099001
poi_042708,360610157005
poi_035066,360610077003
poi_032071,360050334001
poi_035072,360610038003
poi_050479,360610271001
poi_055507,360610099001
poi_036708,360610043003
poi_023352,360050232002
poi_042561,360610071001
poi_018299,360610109001
poi_025528,360610109001
poi_040842,360470802003
poi_028833,360610158012
poi_036716,360610063001
poi_025534,360610055011
poi_052801,360610018006
poi_014500,360610233001
poi_040849,360850226001
poi_034569,360610226002
poi_040850,360610151004
poi_034571,360610018003
poi_002460,360610164002
poi_015474,360050356002
poi_018316,360610167005
poi_008853,360050132005
poi_052554,360610040004
poi_028839,360610207012
poi_008818,360610189006
poi_009193,360610067002
poi_015478,360610130004
poi_021907,360610175007
poi_042571,360610155006
poi_050681,360610063005
poi_009200,360610227003
poi_053222,360610183002
poi_034585,360610099001
poi_023371,360610170005
poi_052566,360610055021
poi_052821,360610158013
poi_052571,360610082003
poi_036738,360610126008
poi_008869,360610140005
poi_041652,360610109001
poi_036741,360610124007
poi_009213,360610155006
poi_041656,360610088006
poi_023385,360610071001
poi_020081,360610039004
poi_008836,360610109001
poi_052581,360610025001
poi_020083,360610137003
poi_009216,360470888003
poi_032344,360610111002
poi_006914,360610181005
poi_021852,360610015013
poi_041735,360610029004
poi_042947,360610206001
poi_042948,360610013001
poi_016765,360610183001
poi_006059,360610101001
poi_002818,360610132003
poi_028909,360610095001
poi_003160,360610095001
poi_043275,360610032001
poi_005053,360610164004
poi_005059,360610228004
poi_006926,360610076001
poi_043283,360610054001
poi_041746,360610146012
poi_017079,360610063003
poi_014242,360610091001
poi_007676,360610015011
poi_011140,360610179006
poi_043505,360610137005
poi_041749,360610209011
poi_006929,360610157003
poi_031449,360610040005
poi_011144,360610182001
poi_036696,360610015011
poi_016778,360610184001
poi_048874,360610067003
poi_014436,360810938003
poi_003186,360610063004
poi_016782,360610072002
poi_019671,360610030022
poi_006086,360610015021
poi_016785,360610083001
poi_042977,360610073004
poi_043291,360610038001
poi_036702,360610065005
poi_011593,360610228001
poi_043516,360610317044
poi_048885,360610167005
poi_021877,360610033001
poi_006092,360610009001
poi_022101,360610076001
poi_043292,360610189006
poi_043519,360610009001
poi_006940,360610104001
poi_022103,360610126005
poi_014268,360610056002
poi_031463,360610090006
poi_014453,360610096001
poi_022107,360610125002
poi_027955,360610109001
poi_054656,360610118004
poi_054657,360610096001
poi_033741,360610099001
poi_027927,360610111001
poi_057202,360610054001
poi_054663,360610099001
poi_053627,360610068006
poi_039243,360610133004
poi_057210,360610050002
poi_012810,360610295001
poi_046223,360610033001
poi_030586,360610043002
poi_037112,360610002011
poi_012811,360610242003
poi_027936,360610114011
poi_004334,360610068006
poi_012815,360610155006
poi_053054,360610063001
poi_025000,360610287001
poi_039257,360610128002
poi_046233,360610166003
poi_055123,360610049001
poi_028373,360610095001
poi_012624,360470018001
poi_009308,360610033001
poi_027942,360610285001
poi_012625,360610039003
poi_055132,360610096001
poi_027943,360610082001
poi_009700,360610188003
poi_054677,360610151004
poi_023126,360610091003
poi_012627,360610043002
poi_055142,360610193005
poi_043599,360610112011
poi_001406,360610121003
poi_028386,360610170003
poi_025018,360610241001
poi_027977,360610228001
poi_046251,360610041002
poi_057235,360610015011
poi_030615,360610049001
poi_001411,360610299002
poi_039272,360610245006
poi_037139,360470568001
poi_009327,360610283001
poi_053074,360610056002
poi_052277,360610065005
poi_019503,360610031001
poi_009542,360610124004
poi_019507,360610031001
poi_009545,360810716001
poi_028075,360610127001
poi_036322,360610173007
poi_036324,360610121006
poi_013892,360610016001
poi_036325,360610031001
poi_054425,360610102001
poi_052287,360610005001
poi_035816,360610195003
poi_037454,360610188003
poi_019953,360610033001
poi_014089,360610074001
poi_013901,360610198001
poi_042919,360610047001
poi_028082,360610127002
poi_035822,360610009001
poi_037459,360610112011
poi_039045,360610061002
poi_014095,360610137005
poi_014096,360470013001
poi_024297,360610223013
poi_035825,360610016001
poi_047111,360610177001
poi_054095,360610067001
poi_052300,360610112011
poi_052301,360610317041
poi_008021,360610108007
poi_054434,360610155006
poi_024235,360610054003
poi_036341,360610200002
poi_045065,360470015003
poi_024310,360610048004
poi_013909,360610094001
poi_014106,360610026022
poi_037469,360610029002
poi_005662,360470002001
poi_014110,360610109001
poi_044798,360610153007
poi_035844,360610101001
poi_019965,360610102001
poi_005667,360610090001
poi_014116,360610136001
poi_035846,360610129002
poi_052032,360810664001
poi_032165,360610109001
poi_055572,360610049001
poi_010889,360470543001
poi_008258,360610067001
poi_001132,360610015011
poi_013020,360610094001
poi_013230,360610213031
poi_036398,360610271004
poi_032171,360050255001
poi_025111,360610009001
poi_013028,360610317044
poi_021532,360610269006
poi_013236,360610021001
poi_025113,360610100002
poi_013030,360610103001
poi_013237,360610087001
poi_027725,360610081004
poi_032256,360610285001
poi_010407,360610118008
poi_032258,360610172004
poi_010408,360610036013
poi_027728,360610124008
poi_010412,360610067001
poi_040651,360610092001
poi_027733,360610042002
poi_032264,360610058001
poi_013249,360610125002
poi_001151,360610133003
poi_021554,360610103001
poi_020933,360610143001
poi_032276,360610031001
poi_056214,360610148024
poi_038787,360610257001
poi_015535,360610167003
poi_049446,360610170003
poi_005930,360810103001
poi_038790,360610016005
poi_025141,360610269002
poi_039380,360610120004
poi_052173,360610283004
poi_049271,360610016002
poi_049272,360610094001
poi_037313,360610099001
poi_038399,360610038003
poi_023851,360610091001
poi_022407,360610032001
poi_049275,360610022012
poi_019401,360610102001
poi_033273,360610191002
poi_019368,360610108007
poi_049279,360610121001
poi_023860,360610068001
poi_008116,360610075002
poi_015946,360610088005
poi_033281,360610317041
poi_008123,360610075003
poi_039396,360610097001
poi_019407,360610135002
poi_022418,360610052002
poi_006655,360610219001
poi_018432,360610093001
poi_018914,360610219002
poi_014861,360610078006
poi_047913,360610103001
poi_023835,360610016003
poi_022423,360610082001
poi_008128,360610043003
poi_018917,360610109001
poi_018434,360610073002
poi_012723,360610094001
poi_016574,360050046001
poi_019421,360610047002
poi_033298,360610110003
poi_014213,360610121001
poi_034013,360610100002
poi_018921,360610201021
poi_006008,360610033002
poi_013614,360610094001
poi_019422,360610043003
poi_019423,360050016004
poi_022434,360610158021
poi_012729,360610041002
poi_014874,360610131002
poi_039418,360610226003
poi_014223,360610110006
poi_047924,360610112032
poi_006672,360470512003
poi_012732,360811467001
poi_037339,360610049001
poi_033414,360610234001
poi_027747,360610082001
poi_040876,360610087002
poi_041910,360610110003
poi_043202,360610076001
poi_014565,360610101001
poi_053176,360610153001
poi_043932,360610206002
poi_041914,360610166002
poi_044049,360610018005
poi_002554,360610013001
poi_032141,360610029002
poi_027753,360610293004
poi_030996,360610285001
poi_030997,360610157006
poi_043936,360610113001
poi_043211,360610096001
poi_039788,360610112011
poi_027607,360610086011
poi_010186,360610102001
poi_049737,360610091001
poi_038510,360610205001
poi_043219,360610169005
poi_014578,360610088005
poi_030237,360470007001
poi_043947,360610124005
poi_039800,360610171003
poi_041928,360610148012
poi_053309,360610078001
poi_014586,360610170003
poi_053190,360610153001
poi_039801,360610114022
poi_014589,360610128002
poi_010195,360610120004
poi_043192,360610129002
poi_002580,360610041005
poi_040898,360610087001
poi_053195,360610137005
poi_043952,360610291004
poi_010197,360610167001
poi_027763,360610108006
poi_054462,360610146011
poi_027624,360610043003
poi_027765,360610200002
poi_053321,360610142001
poi_040906,360610095001
poi_043196,360610094001
poi_043956,360610154001
poi_033441,360610081001
poi_043957,360610138008
poi_039813,360610148011
poi_033629,360610216001
poi_044085,360610038001
poi_054471,360610134004
poi_031354,360610193006
poi_031355,360610102001
poi_045899,360610165004
poi_029359,360610084002
poi_037181,360610142002
poi_011305,360610065004
poi_049765,360610177007
poi_001863,360610127004
poi_040268,360610102001
poi_025456,360610058001
poi_043778,360470517001
poi_040272,360610271003
poi_025460,360850133021
poi_049772,340270451004
poi_001700,360610137001
poi_050859,360610154001
poi_052360,360610137002
poi_001075,360050117002
poi_043782,360610057001
poi_040278,360610145003
poi_050864,360610043001
poi_051980,360610007001
poi_024642,360610056003
poi_043784,360610112011
poi_045919,360610079001
poi_034713,360610074001
poi_050866,360610065003
poi_009845,360610061002
poi_001083,360610153007
poi_034715,360610112032
poi_028011,360610235014
poi_009846,360610213031
poi_034716,360610095001
poi_011318,360610068002
poi_029370,360610013001
poi_000757,360610109001
poi_052373,360610152003
poi_030368,360610226003
poi_029377,360610135001
poi_037200,360610054001
poi_001088,360610130004
poi_025476,360610015013
poi_009857,360610108006
poi_028015,360610098004
poi_025483,360610234002
poi_034725,360610038007
poi_026188,360610124001
poi_001092,360470364001
poi_049792,360610021001
poi_045930,360610167004
poi_042217,360050040011
poi_000766,360610130002
poi_025488,360610054001
poi_026194,360610098002
poi_049793,360610049003
poi_036986,360610041004
poi_030380,360610122004
poi_011335,360610136008
poi_028029,360610047002
poi_015622,360610058001
poi_053962,360610063001
poi_019045,360610043003
poi_019047,360610148022
poi_042390,360610069001
poi_019048,360610079004
poi_022301,360810095002
poi_014881,360610056002
poi_014970,360610140005
poi_053974,360610155006
poi_053976,360610155004
poi_051467,360610111001
poi_015634,360610178002
poi_015635,360610104001
poi_035528,360610063001
poi_053983,360610059003
poi_022268,360610109001
poi_043819,360610043003
poi_014983,360610182003
poi_044094,360610057002
poi_035537,360610114022
poi_020894,360610263004
poi_044096,360610084002
poi_014984,360610072002
poi_010099,360610291004
poi_051953,360610139007
poi_050225,360610016001
poi_044100,360610151003
poi_014892,360610050003
poi_015648,360610200001
poi_026317,360610277004
poi_043827,360470389002
poi_035543,360610173001
poi_019075,360610063001
poi_014998,360610148024
poi_022285,360610188001
poi_022318,360610271004
poi_022319,360610039004
poi_051486,360610179006
poi_044108,360610188003
poi_041612,360610091001
poi_019990,360610131001
poi_042419,360850128064
poi_024577,360610032002
poi_000374,360610128001
poi_019083,360610078006
poi_051493,360610076002
poi_038824,360610049003
poi_036169,360610148022
poi_003629,360610173003
poi_014273,360610057002
poi_052033,360610109001
poi_038831,360610082001
poi_000473,360610064002
poi_042820,360610033001
poi_017592,360610092001
poi_016126,360610144013
poi_042826,360610129001
poi_017595,360610127003
poi_014281,360610059005
poi_053432,360610133005
poi_050492,360610227002
poi_033182,360610055011
poi_016129,360610098002
poi_031650,360610130004
poi_003477,360610071003
poi_037565,360610285001
poi_022009,360610126008
poi_000487,360610007001
poi_041437,360610135002
poi_003643,360610113001
poi_041004,360610092001
poi_053440,360610119002
poi_032760,360470120001
poi_003645,360610291002
poi_041441,360610075001
poi_003647,360610080002
poi_044126,360610271001
poi_050565,360610265002
poi_017610,360470389001
poi_038850,360610108007
poi_044131,360610055022
poi_005370,360610108004
poi_036189,360610113001
poi_000495,360610079001
poi_036562,360610173003
poi_031662,360610181005
poi_036860,360610129002
poi_042857,360610130001
poi_003489,360610110002
poi_041016,360610118006
poi_044140,360610086034
poi_016147,360610015022
poi_038856,360610092001
poi_051670,360610061003
poi_016150,360610171001
poi_036569,360810077001
poi_031672,360610113001
poi_003664,360610122004
poi_017623,360050117002
poi_003666,360610014011
poi_042865,360610126008
poi_032774,360610142002
poi_038859,360610033001
poi_037588,360610018003
poi_035307,360610108007
poi_012208,360610179005
poi_014013,360610114022
poi_020813,360610133005
poi_024393,360610232003
poi_009372,360810443011
poi_009373,360610177001
poi_008771,360610050002
poi_014015,360610076001
poi_008774,360610208002
poi_023212,360610096001
poi_042651,360610173007
poi_051838,360610196003
poi_052104,360610049003
poi_008778,360610149003
poi_009754,360610055022
poi_051159,360810716001
poi_010150,360610009001
poi_008781,360610034003
poi_025498,360610157007
poi_023216,360610016002
poi_009758,360610018002
poi_052112,360610109001
poi_031252,360610180002
poi_051163,360610094001
poi_025503,360610096001
poi_036433,360610249001
poi_009941,360610230003
poi_009943,360810212002
poi_008787,360610203002
poi_025507,360610064002
poi_009771,360610159006
poi_042459,360610049001
poi_042508,360610111001
poi_009774,360610032001
poi_052127,360610224002
poi_031264,360610192003
poi_044862,360610138001
poi_052134,360610232001
poi_012240,360610162004
poi_042520,360610094001
poi_025358,360610150021
poi_016450,360610153004
poi_010569,360610057001
poi_037484,360610137004
poi_042293,360610041005
poi_025694,360610066003
poi_025695,360610165001
poi_007026,360610134009
poi_035972,360610115002
poi_025200,360610131002
poi_034640,360610009001
poi_021776,360610034004
poi_005188,360610052002
poi_008702,360610157001
poi_025203,360610253004
poi_007027,360610136004
poi_012981,360610108007
poi_015093,360610080004
poi_007029,360610096001
poi_015096,360610015021
poi_005194,360610172001
poi_025365,360610089001
poi_012784,360610277003
poi_005201,360610078005
